bedroomCount,bathroomCount,habitableSurface,toiletCount,terraceSurface,postCode,gardenSurface,totalParkingCount,province_encoded,type_encoded,subtype_encoded,epcScore_encoded,hasAttic_encoded,hasGarden_encoded,hasAirConditioning_encoded,hasArmoredDoor_encoded,hasVisiophone_encoded,hasTerrace_encoded,hasOffice_encoded,hasSwimmingPool_encoded,hasFireplace_encoded,hasBasement_encoded,hasDressingRoom_encoded,hasDiningRoom_encoded,hasLift_encoded,hasHeatPump_encoded,hasPhotovoltaicPanels_encoded,hasLivingRoom_encoded,price
4.0,1.0,150.0,2.0,50.0,1332,100.0,2.0,8,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,490000.0
4.0,1.0,170.0,2.0,18.0,1332,120.0,2.0,8,2,2,1.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,349000.0
2.0,1.0,85.0,1.0,20.0,1332,600.0,4.0,8,2,20,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,385000.0
3.0,1.0,100.0,2.0,20.0,1332,100.0,1.0,8,2,13,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,435000.0
3.0,2.0,175.0,2.0,30.0,1332,900.0,2.0,8,2,2,5.0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,595000.0
6.0,5.0,401.0,5.0,10.0,1332,4284.0,0.0,8,2,9,4.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1150000.0
3.0,2.0,165.0,2.0,10.0,1332,120.0,1.0,8,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,450000.0
3.0,2.0,185.0,2.0,50.0,1332,758.0,3.0,8,2,2,6.0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,745000.0
3.0,1.0,108.0,2.0,25.0,1332,390.0,2.0,8,2,2,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,375000.0
3.0,2.0,144.0,2.0,15.0,1332,300.0,0.0,8,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,475000.0
4.0,1.0,187.0,1.0,30.0,1332,400.0,4.0,8,2,2,1.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,470000.0
5.0,2.0,175.0,2.0,42.0,1332,700.0,7.0,8,2,2,5.0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,480000.0
5.0,2.0,240.0,3.0,20.0,1332,750.0,0.0,8,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,400000.0
3.0,1.0,132.0,2.0,48.0,1325,1000.0,2.0,8,2,2,3.0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,475000.0
3.0,2.0,250.0,3.0,30.0,1325,700.0,0.0,8,2,2,,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,700000.0
5.0,3.0,280.0,2.0,60.0,1325,1800.0,2.0,8,2,2,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,695000.0
5.0,1.0,284.0,3.0,10.0,1325,150.0,4.0,8,2,2,5.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,530000.0
2.0,1.0,160.0,1.0,11.0,1325,1.0,2.0,8,2,2,4.0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,380000.0
3.0,1.0,204.0,2.0,100.0,1325,1.0,4.0,8,2,13,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,580000.0
3.0,1.0,108.0,2.0,18.0,1325,75.0,1.0,8,1,6,5.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,398000.0
4.0,1.0,180.0,2.0,20.0,1325,260.0,0.0,8,2,2,6.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,450000.0
3.0,1.0,150.0,2.0,20.0,1325,1630.0,7.0,8,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,350000.0
5.0,1.0,208.0,2.0,32.0,1325,780.0,1.0,8,2,13,3.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,495000.0
4.0,1.0,260.0,2.0,1.0,1325,1.0,2.0,8,2,13,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,675000.0
3.0,1.0,115.0,1.0,11.0,1341,350.0,2.0,8,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,380000.0
6.0,2.0,275.0,3.0,35.0,1341,1800.0,6.0,8,2,13,5.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1050000.0
5.0,1.0,175.0,2.0,1.0,1341,1.0,5.0,8,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,550000.0
3.0,1.0,113.0,1.0,27.0,1340,245.0,1.0,8,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,375000.0
3.0,1.0,115.0,1.0,11.0,1340,350.0,2.0,8,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,380000.0
6.0,3.0,300.0,2.0,50.0,1340,1850.0,6.0,8,2,13,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,895000.0
4.0,1.0,250.0,2.0,35.0,1340,500.0,4.0,8,2,2,5.0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,595000.0
4.0,1.0,180.0,2.0,20.0,1340,900.0,6.0,8,2,13,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,620000.0
6.0,3.0,440.0,2.0,1.0,1340,1.0,2.0,8,2,9,4.0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1300000.0
2.0,1.0,100.0,1.0,17.0,1340,226.0,1.0,8,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,275000.0
3.0,2.0,137.0,1.0,16.0,1340,419.0,2.0,8,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,430000.0
5.0,2.0,210.0,2.0,20.0,1340,240.0,2.0,8,2,8,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,450000.0
4.0,1.0,161.0,2.0,1.0,1340,1.0,1.0,8,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,399000.0
3.0,1.0,86.0,1.0,17.0,1340,637.0,3.0,8,2,2,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,300000.0
4.0,1.0,170.0,2.0,20.0,1340,265.0,2.0,8,2,2,3.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,399000.0
3.0,1.0,166.0,2.0,50.0,1342,887.0,6.0,8,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,499000.0
2.0,1.0,81.0,1.0,8.0,1342,150.0,2.0,8,1,1,4.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,270000.0
3.0,1.0,160.0,3.0,21.0,1342,147.0,2.0,8,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,330000.0
2.0,1.0,104.0,1.0,11.0,1357,813.0,4.0,8,2,2,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,225000.0
3.0,3.0,381.0,2.0,80.0,1357,1000.0,0.0,8,2,2,6.0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,775000.0
4.0,1.0,170.0,2.0,25.0,1357,1.0,0.0,8,2,2,3.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,365000.0
3.0,2.0,130.0,2.0,30.0,1357,200.0,0.0,8,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,255000.0
2.0,1.0,118.0,1.0,1.0,1357,1.0,1.0,8,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,195000.0
5.0,2.0,270.0,2.0,1.0,1357,1.0,5.0,8,2,13,5.0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,580000.0
3.0,1.0,165.0,1.0,20.0,1330,400.0,0.0,8,2,13,4.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,535000.0
4.0,1.0,158.0,2.0,50.0,1330,3400.0,2.0,8,2,2,1.0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,650000.0
3.0,1.0,115.0,2.0,25.0,1330,260.0,0.0,8,2,2,5.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,485000.0
2.0,2.0,112.0,2.0,21.0,1330,106.0,1.0,8,1,6,,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,487645.0
4.0,1.0,230.0,2.0,3.0,1330,795.0,5.0,8,2,10,3.0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,299000.0
4.0,2.0,215.0,3.0,45.0,1330,2200.0,6.0,8,2,13,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1045000.0
5.0,1.0,200.0,3.0,25.0,1330,200.0,4.0,8,2,2,4.0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,545000.0
3.0,2.0,300.0,3.0,60.0,1330,1500.0,3.0,8,2,2,6.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1150000.0
3.0,1.0,175.0,2.0,20.0,1330,525.0,3.0,8,2,2,6.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,565000.0
5.0,3.0,300.0,2.0,40.0,1330,1900.0,2.0,8,2,2,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,795000.0
2.0,2.0,134.0,2.0,13.0,1330,118.0,9.0,8,1,1,,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,495645.0
5.0,2.0,180.0,2.0,20.0,1330,687.0,1.0,8,2,2,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,498000.0
5.0,2.0,272.0,2.0,30.0,1330,363.0,2.0,8,2,7,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,495000.0
5.0,2.0,362.0,2.0,50.0,1330,821.0,4.0,8,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,945000.0
3.0,1.0,200.0,2.0,30.0,1330,869.0,2.0,8,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,449000.0
3.0,1.0,166.0,2.0,50.0,1330,887.0,6.0,8,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,499000.0
4.0,1.0,155.0,2.0,30.0,1330,537.0,1.0,8,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,549000.0
2.0,1.0,117.0,1.0,30.0,1330,300.0,1.0,8,2,2,5.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,475000.0
2.0,1.0,125.0,1.0,15.0,1330,500.0,4.0,8,2,20,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,386000.0
4.0,2.0,250.0,2.0,25.0,1330,1600.0,5.0,8,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,425000.0
4.0,1.0,260.0,2.0,40.0,1330,1000.0,3.0,8,2,2,4.0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,650000.0
2.0,1.0,110.0,2.0,1.0,1330,1.0,2.0,8,1,1,6.0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,385000.0
4.0,2.0,130.0,2.0,20.0,1330,350.0,5.0,8,2,2,4.0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,510000.0
3.0,1.0,154.0,2.0,50.0,1330,1000.0,5.0,8,2,2,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,590000.0
4.0,1.0,218.0,3.0,50.0,1330,600.0,5.0,8,2,2,7.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,600000.0
3.0,2.0,180.0,3.0,25.0,1330,175.0,3.0,8,2,13,6.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,695000.0
3.0,2.0,300.0,2.0,1.0,1330,1300.0,0.0,8,2,13,5.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,845000.0
4.0,1.0,197.0,2.0,20.0,1330,1100.0,0.0,8,2,2,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,490000.0
1.0,1.0,73.0,1.0,14.0,1160,28.0,1.0,1,1,6,7.0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,440000.0
4.0,2.0,190.0,2.0,30.0,1160,1.0,0.0,1,2,2,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,625000.0
4.0,4.0,191.0,5.0,29.0,1160,46.0,1.0,1,1,4,7.0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,895700.0
5.0,2.0,261.0,3.0,20.0,1160,400.0,2.0,1,2,13,,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1265000.0
1.0,1.0,65.0,1.0,7.0,1160,50.0,0.0,1,1,1,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,285000.0
3.0,1.0,150.0,2.0,15.0,1160,69.0,2.0,1,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,695000.0
1.0,1.0,63.0,1.0,8.0,1160,12.0,0.0,1,1,6,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,295000.0
4.0,1.0,182.0,2.0,20.0,1160,50.0,0.0,1,2,2,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,495000.0
5.0,3.0,525.0,4.0,42.0,1160,1200.0,5.0,1,2,10,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2500000.0
3.0,1.0,145.0,3.0,8.0,1160,30.0,0.0,1,2,2,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,580000.0
3.0,3.0,310.0,4.0,156.0,1160,1500.0,1.0,1,1,6,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3500000.0
3.0,1.0,125.0,2.0,10.0,1160,20.0,0.0,1,2,2,3.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,545000.0
3.0,2.0,124.0,2.0,55.0,1160,55.0,0.0,1,1,1,7.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,795000.0
3.0,3.0,151.0,4.0,20.0,1160,20.0,0.0,1,2,2,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,549000.0
4.0,1.0,200.0,2.0,12.0,1160,200.0,4.0,1,2,2,,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,875000.0
3.0,2.0,136.0,2.0,30.0,1160,1.0,1.0,1,1,6,5.0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,595000.0
4.0,3.0,340.0,3.0,1.0,1160,2287.0,4.0,1,2,13,1.0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1845000.0
3.0,1.0,134.0,2.0,5.0,1160,60.0,2.0,1,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,620000.0
4.0,2.0,165.0,2.0,15.0,1160,35.0,0.0,1,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,610000.0
3.0,2.0,138.0,2.0,15.0,1160,35.0,0.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,445000.0
4.0,1.0,170.0,2.0,15.0,1160,68.0,0.0,1,2,2,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,449000.0
3.0,1.0,158.0,1.0,40.0,1367,1360.0,2.0,8,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,295000.0
3.0,2.0,147.0,2.0,30.0,1367,300.0,3.0,8,2,2,5.0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,399000.0
4.0,1.0,260.0,2.0,1.0,1367,1.0,2.0,8,2,13,4.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,499500.0
3.0,1.0,42.0,1.0,7.0,1348,2.0,0.0,8,1,3,5.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,230000.0
1.0,1.0,42.0,1.0,8.0,1348,124.0,1.0,8,1,6,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,199000.0
4.0,2.0,240.0,3.0,40.0,1348,1200.0,3.0,8,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,695000.0
3.0,1.0,129.0,2.0,19.0,1348,157.0,0.0,8,1,1,,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,750000.0
3.0,1.0,100.0,2.0,30.0,1348,40.0,1.0,8,1,4,6.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,495000.0
2.0,1.0,93.0,1.0,16.0,1348,1.0,1.0,8,1,1,7.0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,400000.0
1.0,1.0,53.0,1.0,10.0,1348,60.0,1.0,8,1,1,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260000.0
4.0,1.0,165.0,3.0,11.0,1401,755.0,1.0,8,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,425000.0
6.0,6.0,780.0,5.0,60.0,1390,8000.0,1.0,8,2,9,5.0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1790000.0
6.0,2.0,255.0,3.0,112.0,1390,680.0,4.0,8,2,2,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,395000.0
6.0,2.0,255.0,3.0,112.0,1390,680.0,4.0,8,2,7,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,395000.0
4.0,2.0,170.0,2.0,70.0,1390,800.0,1.0,8,2,13,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,545000.0
3.0,1.0,180.0,1.0,60.0,1390,1200.0,4.0,8,2,21,6.0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,469000.0
4.0,2.0,210.0,3.0,60.0,1390,750.0,1.0,8,2,13,4.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,895000.0
3.0,2.0,220.0,2.0,40.0,1390,1000.0,2.0,8,2,13,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,745000.0
4.0,1.0,155.0,3.0,20.0,1390,415.0,2.0,8,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,365000.0
4.0,1.0,155.0,3.0,20.0,1390,415.0,2.0,8,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,365000.0
4.0,1.0,155.0,3.0,20.0,1390,415.0,2.0,8,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,495000.0
4.0,1.0,155.0,3.0,20.0,1390,415.0,2.0,8,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,495000.0
5.0,4.0,513.0,2.0,1.0,1390,1.0,7.0,8,2,13,5.0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1700000.0
5.0,2.0,400.0,3.0,50.0,1390,1000.0,4.0,8,2,13,7.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1375000.0
5.0,5.0,733.0,2.0,50.0,1390,5000.0,8.0,8,2,13,,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,3875000.0
4.0,3.0,280.0,2.0,1.0,1390,1.0,9.0,8,2,10,1.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,790000.0
4.0,1.0,309.0,2.0,40.0,1360,2000.0,5.0,8,2,9,2.0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,550000.0
4.0,3.0,172.0,3.0,32.0,1360,180.0,1.0,8,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,464000.0
3.0,1.0,150.0,2.0,20.0,1360,150.0,2.0,8,2,2,,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,327556.0
5.0,1.0,277.0,2.0,70.0,1360,434.0,6.0,8,2,2,5.0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,459999.0
3.0,1.0,199.0,2.0,24.0,1360,100.0,3.0,8,2,14,6.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,439000.0
2.0,1.0,86.0,1.0,15.0,1360,34.0,1.0,8,1,1,4.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,250000.0
3.0,1.0,190.0,2.0,10.0,1360,100.0,3.0,8,2,2,6.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,390000.0
6.0,2.0,295.0,2.0,60.0,1360,850.0,0.0,8,2,13,6.0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,695000.0
4.0,2.0,168.0,3.0,17.0,1360,68.0,0.0,8,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,445000.0
1.0,1.0,72.0,1.0,13.0,1360,112.0,0.0,8,1,6,,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,275000.0
2.0,1.0,87.0,1.0,20.0,1360,129.0,0.0,8,1,6,,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,335000.0
5.0,1.0,180.0,2.0,50.0,1360,800.0,3.0,8,2,13,5.0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,430000.0
3.0,1.0,128.0,2.0,36.0,1360,1218.0,3.0,8,2,20,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,349000.0
6.0,4.0,587.0,2.0,90.0,1404,28560.0,8.0,8,2,9,4.0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,2150000.0
4.0,2.0,310.0,2.0,1.0,1404,1.0,6.0,8,2,9,4.0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,995000.0
6.0,2.0,250.0,2.0,15.0,1350,305.0,2.0,8,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,220000.0
4.0,1.0,212.0,2.0,14.0,1350,263.0,1.0,8,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,249000.0
3.0,1.0,107.0,1.0,40.0,1350,500.0,1.0,8,2,20,4.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,275000.0
4.0,1.0,205.0,2.0,98.0,1350,1335.0,5.0,8,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,385000.0
5.0,2.0,222.0,2.0,20.0,1350,9310.0,6.0,8,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,769000.0
4.0,1.0,138.0,2.0,25.0,1350,215.0,1.0,8,2,2,4.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,249000.0
5.0,1.0,839.0,2.0,300.0,1350,3213.0,1.0,8,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,799000.0
5.0,1.0,839.0,2.0,300.0,1350,3213.0,1.0,8,2,19,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,799000.0
2.0,1.0,97.0,1.0,15.0,1350,5.0,0.0,8,1,1,5.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,179000.0
3.0,1.0,180.0,2.0,33.0,1350,1315.0,1.0,8,2,13,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,435000.0
3.0,1.0,180.0,2.0,32.0,1350,1340.0,1.0,8,2,2,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,395000.0
3.0,1.0,180.0,2.0,32.0,1350,1100.0,1.0,8,2,2,,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,395000.0
5.0,1.0,180.0,1.0,20.0,1350,111.0,0.0,8,2,2,4.0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,255000.0
4.0,1.0,200.0,2.0,47.0,1350,2000.0,4.0,8,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,350000.0
3.0,5.0,950.0,2.0,100.0,1350,5000.0,8.0,8,2,2,6.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1275000.0
3.0,2.0,170.0,3.0,80.0,1380,1073.0,2.0,8,2,2,4.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,675000.0
5.0,5.0,2352.0,5.0,1.0,1380,1.0,6.0,8,2,13,5.0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1650000.0
2.0,1.0,145.0,1.0,10.0,1380,300.0,2.0,8,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,220000.0
4.0,4.0,250.0,2.0,100.0,1380,7800.0,1.0,8,2,9,3.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1350000.0
5.0,5.0,475.0,5.0,40.0,1380,7000.0,8.0,8,2,9,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1595000.0
5.0,3.0,380.0,3.0,80.0,1380,4000.0,1.0,8,2,2,4.0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1695000.0
4.0,2.0,400.0,4.0,120.0,1380,3500.0,6.0,8,2,13,7.0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1850000.0
7.0,5.0,860.0,5.0,200.0,1380,6800.0,6.0,8,2,2,4.0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,2995000.0
6.0,5.0,485.0,5.0,100.0,1380,4500.0,8.0,8,2,13,4.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1750000.0
5.0,4.0,577.0,5.0,2.0,1380,1.0,6.0,8,2,2,5.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1650000.0
5.0,3.0,310.0,4.0,100.0,1380,2000.0,2.0,8,2,9,4.0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1095000.0
7.0,6.0,720.0,2.0,210.0,1380,4000.0,4.0,8,2,2,5.0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2800000.0
4.0,2.0,340.0,3.0,1.0,1380,1900.0,5.0,8,2,13,5.0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1290000.0
4.0,5.0,501.0,5.0,60.0,1380,1495.0,1.0,8,2,13,,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,2500000.0
4.0,2.0,189.0,2.0,25.0,1380,1659.0,5.0,8,2,2,7.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,650000.0
4.0,3.0,290.0,3.0,15.0,1380,5200.0,3.0,8,2,2,4.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1295000.0
3.0,2.0,175.0,2.0,30.0,1380,900.0,2.0,8,2,2,5.0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,595000.0
3.0,3.0,600.0,5.0,1.0,1380,1.0,9.0,8,2,9,5.0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1895000.0
4.0,3.0,230.0,3.0,20.0,1380,1500.0,1.0,8,2,21,2.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,675000.0
5.0,4.0,577.0,2.0,1.0,1380,1.0,6.0,8,2,9,5.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1650000.0
4.0,1.0,279.0,2.0,38.0,1380,1340.0,5.0,8,2,2,5.0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,549000.0
4.0,2.0,230.0,3.0,40.0,1380,1.0,6.0,8,2,13,4.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,830000.0
